id,label,score
280,NEGATIVE,0.9772682189941406
281,POSITIVE,0.8313078284263611
282,NEGATIVE,0.9956347346305847
283,NEGATIVE,0.9957695007324219
284,POSITIVE,0.8688291311264038
285,NEGATIVE,0.862860918045044
286,NEGATIVE,0.9991048574447632
287,NEGATIVE,0.8906099200248718
288,NEGATIVE,0.9971613883972168
289,NEGATIVE,0.9863845109939575
290,NEGATIVE,0.999771773815155
291,NEGATIVE,0.9996868968009949
292,NEGATIVE,0.9955170750617981
293,NEGATIVE,0.973235547542572
294,NEGATIVE,0.9974279999732971
295,NEGATIVE,0.9966709613800049
296,NEGATIVE,0.9982830286026001
297,NEGATIVE,0.9997679591178894
298,NEGATIVE,0.9889948964118958
299,NEGATIVE,0.9996591806411743
300,NEGATIVE,0.9987369179725647
301,NEGATIVE,0.9921478629112244
302,POSITIVE,0.9810217618942261
303,NEGATIVE,0.9973295331001282
304,NEGATIVE,0.9926242828369141
305,NEGATIVE,0.9996308088302612
306,NEGATIVE,0.9996031522750854
307,NEGATIVE,0.9993966221809387
308,NEGATIVE,0.999004065990448
309,NEGATIVE,0.9997403621673584
310,NEGATIVE,0.9995272755622864
311,NEGATIVE,0.9996848702430725
312,NEGATIVE,0.9989351630210876
313,NEGATIVE,0.9990141987800598
314,NEGATIVE,0.9997001886367798
315,NEGATIVE,0.9995496869087219
316,NEGATIVE,0.9867381453514099
317,NEGATIVE,0.9959766268730164
318,NEGATIVE,0.9994710087776184
319,NEGATIVE,0.9997076392173767
320,NEGATIVE,0.9994643926620483
321,NEGATIVE,0.9977515935897827
322,NEGATIVE,0.9997934699058533
323,NEGATIVE,0.999786913394928
324,NEGATIVE,0.9943035840988159
325,NEGATIVE,0.9983316659927368
326,NEGATIVE,0.8532786965370178
327,NEGATIVE,0.9997887015342712
328,NEGATIVE,0.9996643662452698
329,POSITIVE,0.9923534393310547
330,NEGATIVE,0.9906063079833984
331,NEGATIVE,0.9995279908180237
332,NEGATIVE,0.9980223774909973
333,NEGATIVE,0.6996195316314697
334,NEGATIVE,0.9992901682853699
335,NEGATIVE,0.997687041759491
336,POSITIVE,0.9931439161300659
337,NEGATIVE,0.9920876622200012
338,NEGATIVE,0.9997419714927673
339,NEGATIVE,0.9233720302581787
340,NEGATIVE,0.878825843334198
341,NEGATIVE,0.995722770690918
342,NEGATIVE,0.9299228191375732
343,NEGATIVE,0.9994263648986816
344,NEGATIVE,0.9979909062385559
345,NEGATIVE,0.8931443691253662
346,NEGATIVE,0.9993647933006287
347,NEGATIVE,0.9719845056533813
348,NEGATIVE,0.9823501110076904
349,NEGATIVE,0.9994868636131287
350,NEGATIVE,0.999592661857605
351,NEGATIVE,0.986181914806366
352,NEGATIVE,0.9990877509117126
353,NEGATIVE,0.9996167421340942
354,NEGATIVE,0.9831048250198364
355,NEGATIVE,0.9996434450149536
356,NEGATIVE,0.9997332096099854
357,NEGATIVE,0.9996936321258545
358,NEGATIVE,0.9988563656806946
359,NEGATIVE,0.9996709227561951
360,NEGATIVE,0.9993695020675659
361,NEGATIVE,0.9996072053909302
362,POSITIVE,0.5656582117080688
363,NEGATIVE,0.9996429085731506
364,NEGATIVE,0.9967279434204102
365,NEGATIVE,0.9911351203918457
366,NEGATIVE,0.9911754131317139
367,NEGATIVE,0.9879214763641357
368,NEGATIVE,0.9988884329795837
369,NEGATIVE,0.9995791912078857
370,NEGATIVE,0.9984734058380127
371,NEGATIVE,0.9989495277404785
372,NEGATIVE,0.9403579831123352
373,NEGATIVE,0.9966108202934265
374,NEGATIVE,0.9992440342903137
375,NEGATIVE,0.9969738125801086
376,NEGATIVE,0.9991167783737183
377,NEGATIVE,0.9608133435249329
378,NEGATIVE,0.9755147695541382
379,NEGATIVE,0.9994869828224182
380,NEGATIVE,0.9996974468231201
381,NEGATIVE,0.9995092749595642
382,NEGATIVE,0.9987139701843262
383,NEGATIVE,0.998507559299469
384,POSITIVE,0.9783982634544373
385,NEGATIVE,0.9996461868286133
386,NEGATIVE,0.9990320801734924
387,POSITIVE,0.9981706738471985
388,NEGATIVE,0.9939067959785461
389,NEGATIVE,0.9997333288192749
390,NEGATIVE,0.9991908073425293
391,NEGATIVE,0.9939880967140198
392,NEGATIVE,0.9948108792304993
393,NEGATIVE,0.9987475275993347
394,NEGATIVE,0.9993890523910522
395,NEGATIVE,0.9995401501655579
396,NEGATIVE,0.9987537860870361
397,NEGATIVE,0.9969283938407898
398,NEGATIVE,0.9990113377571106
399,NEGATIVE,0.9997647404670715
400,NEGATIVE,0.9998059272766113
401,NEGATIVE,0.9991782903671265
402,NEGATIVE,0.9994180798530579
403,POSITIVE,0.992914080619812
404,NEGATIVE,0.9984740018844604
405,POSITIVE,0.9776454567909241
406,NEGATIVE,0.9975106120109558
407,NEGATIVE,0.9992738962173462
408,NEGATIVE,0.9952821135520935
409,NEGATIVE,0.9992914795875549
410,POSITIVE,0.9931349754333496
411,POSITIVE,0.8719439506530762
412,NEGATIVE,0.9973946213722229
413,NEGATIVE,0.644042432308197
414,NEGATIVE,0.999701976776123
415,NEGATIVE,0.997211754322052
416,NEGATIVE,0.9991979002952576
417,NEGATIVE,0.9993273615837097
418,NEGATIVE,0.9987282156944275
419,NEGATIVE,0.877628743648529
420,POSITIVE,0.9701738357543945
421,POSITIVE,0.9866165518760681
422,NEGATIVE,0.9995265007019043
423,NEGATIVE,0.9995266199111938
424,NEGATIVE,0.9997624754905701
425,NEGATIVE,0.9991477131843567
426,NEGATIVE,0.9988173842430115
427,NEGATIVE,0.967341423034668
428,NEGATIVE,0.9994794130325317
429,NEGATIVE,0.9996668696403503
430,NEGATIVE,0.9993149638175964
431,NEGATIVE,0.9997279644012451
432,NEGATIVE,0.993574321269989
433,NEGATIVE,0.999579906463623
434,NEGATIVE,0.9995360374450684
435,NEGATIVE,0.9995759129524231
436,NEGATIVE,0.9997912645339966
437,NEGATIVE,0.9997677803039551
438,NEGATIVE,0.9675731062889099
439,NEGATIVE,0.999274730682373
440,POSITIVE,0.9915282726287842
441,NEGATIVE,0.9884681701660156
442,NEGATIVE,0.9322479963302612
443,NEGATIVE,0.9966837167739868
444,NEGATIVE,0.9994494915008545
445,NEGATIVE,0.9993607401847839
446,NEGATIVE,0.9985364675521851
447,NEGATIVE,0.9998154640197754
448,NEGATIVE,0.9995651841163635
449,NEGATIVE,0.9997931718826294
450,NEGATIVE,0.99897700548172
451,NEGATIVE,0.9984657168388367
452,NEGATIVE,0.9994593858718872
453,NEGATIVE,0.9995577931404114
454,NEGATIVE,0.9990737438201904
455,NEGATIVE,0.9855077266693115
456,NEGATIVE,0.9990299940109253
457,NEGATIVE,0.9954975247383118
458,NEGATIVE,0.9992828965187073
459,POSITIVE,0.9152532815933228
460,NEGATIVE,0.9985235333442688
461,NEGATIVE,0.9973869919776917
462,NEGATIVE,0.9983024001121521
463,NEGATIVE,0.9993686079978943
464,NEGATIVE,0.9628003239631653
465,NEGATIVE,0.9951147437095642
466,NEGATIVE,0.9982109665870667
467,NEGATIVE,0.9993841648101807
468,NEGATIVE,0.7527352571487427
469,NEGATIVE,0.9911326766014099
470,NEGATIVE,0.993669331073761
471,NEGATIVE,0.9995731711387634
472,NEGATIVE,0.9951555728912354
473,NEGATIVE,0.9972707033157349
474,NEGATIVE,0.9976633191108704
475,NEGATIVE,0.9991663098335266
476,POSITIVE,0.927647054195404
477,NEGATIVE,0.9993534684181213
478,NEGATIVE,0.9994739294052124
479,NEGATIVE,0.9985358715057373
480,NEGATIVE,0.9841620326042175
481,NEGATIVE,0.9508679509162903
482,NEGATIVE,0.9946456551551819
483,POSITIVE,0.9929531812667847
484,NEGATIVE,0.9994786977767944
485,NEGATIVE,0.9996858835220337
486,NEGATIVE,0.9995965957641602
487,NEGATIVE,0.9990963339805603
488,POSITIVE,0.9879148602485657
489,NEGATIVE,0.9996242523193359
490,POSITIVE,0.8811411261558533
491,NEGATIVE,0.956119954586029
492,NEGATIVE,0.9911781549453735
493,NEGATIVE,0.992279589176178
494,NEGATIVE,0.9993581175804138
495,NEGATIVE,0.9991413354873657
496,NEGATIVE,0.9880848526954651
497,NEGATIVE,0.9906004667282104
498,NEGATIVE,0.9928930997848511
499,NEGATIVE,0.5434935688972473
500,NEGATIVE,0.9996973276138306
501,NEGATIVE,0.9690700173377991
502,NEGATIVE,0.9946399331092834
503,NEGATIVE,0.9992458820343018
504,NEGATIVE,0.9981240630149841
505,NEGATIVE,0.9989019632339478
506,NEGATIVE,0.9986297488212585
507,NEGATIVE,0.9994447827339172
508,NEGATIVE,0.9996413588523865
509,NEGATIVE,0.9966328144073486
510,NEGATIVE,0.9993382096290588
511,POSITIVE,0.9970232248306274
512,NEGATIVE,0.9992993474006653
513,NEGATIVE,0.9560530781745911
514,NEGATIVE,0.9994266629219055
515,NEGATIVE,0.9963036179542542
516,NEGATIVE,0.9913381338119507
517,NEGATIVE,0.9947912096977234
518,NEGATIVE,0.9797238707542419
519,NEGATIVE,0.9868096709251404
520,NEGATIVE,0.9651980996131897
521,NEGATIVE,0.9972389340400696
522,POSITIVE,0.9993993043899536
523,NEGATIVE,0.9876658916473389
524,NEGATIVE,0.9996824264526367
525,NEGATIVE,0.9990939497947693
526,NEGATIVE,0.9944810271263123
527,NEGATIVE,0.7657557725906372
528,NEGATIVE,0.9990858435630798
529,NEGATIVE,0.9980423450469971
530,NEGATIVE,0.9994107484817505
531,NEGATIVE,0.9994533658027649
532,NEGATIVE,0.9988583922386169
533,NEGATIVE,0.9996852874755859
534,NEGATIVE,0.9995707869529724
535,NEGATIVE,0.9827126264572144
536,NEGATIVE,0.9968283176422119
537,NEGATIVE,0.9965983033180237
538,NEGATIVE,0.9993376731872559
539,NEGATIVE,0.9996700286865234
540,POSITIVE,0.9958550333976746
541,NEGATIVE,0.9989590644836426
542,NEGATIVE,0.9997950792312622
543,NEGATIVE,0.9994912147521973
544,NEGATIVE,0.9969617128372192
545,NEGATIVE,0.9943166971206665
546,NEGATIVE,0.9995129108428955
547,NEGATIVE,0.9997252225875854
548,NEGATIVE,0.9992123246192932
549,NEGATIVE,0.999718189239502
550,NEGATIVE,0.9989705681800842
551,NEGATIVE,0.9997448325157166
552,NEGATIVE,0.9996341466903687
553,NEGATIVE,0.9972716569900513
554,NEGATIVE,0.999547004699707
555,NEGATIVE,0.9995993375778198
556,NEGATIVE,0.9994360208511353
557,NEGATIVE,0.9986047148704529
558,NEGATIVE,0.9997571110725403
559,NEGATIVE,0.9963595271110535
560,NEGATIVE,0.9991727471351624
561,NEGATIVE,0.9997886419296265
562,NEGATIVE,0.9994440674781799
563,NEGATIVE,0.9952363967895508
564,NEGATIVE,0.9829130172729492
565,NEGATIVE,0.9997280240058899
566,NEGATIVE,0.9965144991874695
567,NEGATIVE,0.9881508946418762
568,NEGATIVE,0.9968635439872742
569,NEGATIVE,0.8824549317359924
570,NEGATIVE,0.9984987378120422
571,NEGATIVE,0.9992859959602356
572,NEGATIVE,0.9996910095214844
573,NEGATIVE,0.999554455280304
574,NEGATIVE,0.9971579313278198
575,NEGATIVE,0.998760998249054
576,NEGATIVE,0.9997299313545227
577,POSITIVE,0.5830140709877014
578,NEGATIVE,0.9996678233146667
579,NEGATIVE,0.9879956245422363
580,NEGATIVE,0.9994256496429443
581,NEGATIVE,0.9962766766548157
582,NEGATIVE,0.9991676211357117
583,NEGATIVE,0.9995219111442566
584,NEGATIVE,0.9995754361152649
585,NEGATIVE,0.9998076558113098
586,NEGATIVE,0.9983509182929993
587,POSITIVE,0.9980425834655762
588,NEGATIVE,0.9920663237571716
589,NEGATIVE,0.9991799592971802
590,NEGATIVE,0.998827338218689
591,NEGATIVE,0.9951510429382324
592,NEGATIVE,0.9957065582275391
593,NEGATIVE,0.9990484714508057
594,NEGATIVE,0.9938827753067017
595,NEGATIVE,0.9909966588020325
596,POSITIVE,0.9940141439437866
597,NEGATIVE,0.9997345805168152
598,NEGATIVE,0.9995094537734985
599,NEGATIVE,0.9997227787971497
600,NEGATIVE,0.9991219639778137
601,NEGATIVE,0.5647861957550049
602,NEGATIVE,0.9984045028686523
603,NEGATIVE,0.9993053078651428
604,NEGATIVE,0.9987277388572693
605,NEGATIVE,0.9959608912467957
606,NEGATIVE,0.9994973540306091
607,NEGATIVE,0.9993410110473633
608,NEGATIVE,0.9996328949928284
609,NEGATIVE,0.9977771639823914
610,NEGATIVE,0.9344217777252197
611,POSITIVE,0.9983892440795898
612,POSITIVE,0.9774414300918579
613,NEGATIVE,0.9994933605194092
614,NEGATIVE,0.9922576546669006
615,NEGATIVE,0.593178927898407
616,NEGATIVE,0.9954795837402344
617,NEGATIVE,0.9995419979095459
618,NEGATIVE,0.9986010193824768
619,NEGATIVE,0.99580979347229
620,NEGATIVE,0.999650239944458
621,NEGATIVE,0.9995729327201843
622,NEGATIVE,0.999638020992279
623,NEGATIVE,0.9848949909210205
624,POSITIVE,0.9787188172340393
625,NEGATIVE,0.9987974762916565
626,NEGATIVE,0.9934824705123901
627,NEGATIVE,0.9992344975471497
628,NEGATIVE,0.9934160709381104
629,POSITIVE,0.7729055285453796
630,NEGATIVE,0.9996398687362671
631,NEGATIVE,0.9993045330047607
632,NEGATIVE,0.9928270578384399
633,POSITIVE,0.6599538326263428
634,NEGATIVE,0.9966757297515869
635,NEGATIVE,0.976675271987915
636,NEGATIVE,0.999439001083374
637,NEGATIVE,0.9996087551116943
638,NEGATIVE,0.9995242357254028
639,NEGATIVE,0.9995202422142029
640,NEGATIVE,0.9995916485786438
641,NEGATIVE,0.9997996091842651
642,NEGATIVE,0.9902365803718567
643,NEGATIVE,0.9993646740913391
644,NEGATIVE,0.9997011423110962
645,NEGATIVE,0.998380720615387
646,NEGATIVE,0.9997442960739136
647,NEGATIVE,0.9987073540687561
648,NEGATIVE,0.99970543384552
649,POSITIVE,0.7213667631149292
650,NEGATIVE,0.9959114193916321
651,NEGATIVE,0.9989408254623413
652,NEGATIVE,0.9997200965881348
653,NEGATIVE,0.9962553977966309
654,NEGATIVE,0.9958589673042297
655,NEGATIVE,0.994221568107605
656,NEGATIVE,0.9551876783370972
657,NEGATIVE,0.9997028708457947
658,NEGATIVE,0.9992680549621582
659,NEGATIVE,0.9982771277427673
660,NEGATIVE,0.9968060255050659
661,NEGATIVE,0.9992673397064209
662,NEGATIVE,0.999278724193573
663,NEGATIVE,0.999808132648468
664,NEGATIVE,0.999808132648468
665,NEGATIVE,0.9997813701629639
666,NEGATIVE,0.9993638396263123
667,NEGATIVE,0.9679911136627197
668,NEGATIVE,0.9997191429138184
669,NEGATIVE,0.9975712299346924
670,NEGATIVE,0.9994761943817139
671,NEGATIVE,0.987131655216217
672,NEGATIVE,0.993081271648407
673,NEGATIVE,0.9995976090431213
674,NEGATIVE,0.9986650347709656
675,NEGATIVE,0.999291718006134
676,NEGATIVE,0.9981826543807983
677,NEGATIVE,0.9990509152412415
678,NEGATIVE,0.9994528293609619
679,NEGATIVE,0.9996521472930908
680,NEGATIVE,0.9944794178009033
681,NEGATIVE,0.9991892576217651
682,NEGATIVE,0.9991950988769531
683,NEGATIVE,0.99799644947052
684,NEGATIVE,0.9995591044425964
685,NEGATIVE,0.9984474778175354
686,NEGATIVE,0.9970323443412781
687,NEGATIVE,0.9959250092506409
688,NEGATIVE,0.9963241219520569
689,NEGATIVE,0.9985089898109436
690,NEGATIVE,0.9958733916282654
691,NEGATIVE,0.9992312788963318
692,NEGATIVE,0.9997155666351318
693,NEGATIVE,0.9986796379089355
694,NEGATIVE,0.9995136260986328
695,NEGATIVE,0.9881564378738403
696,NEGATIVE,0.9980611801147461
697,NEGATIVE,0.9903002381324768
698,NEGATIVE,0.999120831489563
699,NEGATIVE,0.9783388376235962
700,NEGATIVE,0.9997540712356567
701,NEGATIVE,0.9783388376235962
702,NEGATIVE,0.9991040229797363
703,NEGATIVE,0.9156472682952881
704,POSITIVE,0.5470686554908752
705,NEGATIVE,0.9993065595626831
706,NEGATIVE,0.999028205871582
707,NEGATIVE,0.9936237335205078
708,NEGATIVE,0.9992209672927856
709,NEGATIVE,0.9976209998130798
710,NEGATIVE,0.9855202436447144
711,NEGATIVE,0.9917158484458923
712,NEGATIVE,0.9993409514427185
713,NEGATIVE,0.9997261166572571
714,NEGATIVE,0.9987757802009583
715,NEGATIVE,0.9921514391899109
716,NEGATIVE,0.9995981454849243
717,NEGATIVE,0.971281111240387
718,NEGATIVE,0.9994828701019287
719,NEGATIVE,0.9947670102119446
720,NEGATIVE,0.9974573850631714
721,NEGATIVE,0.8356455564498901
722,NEGATIVE,0.9997854828834534
723,NEGATIVE,0.9987145066261292
724,NEGATIVE,0.9972051382064819
725,NEGATIVE,0.999117910861969
726,NEGATIVE,0.9995633363723755
727,POSITIVE,0.9864428043365479
728,NEGATIVE,0.9977443814277649
729,POSITIVE,0.7003129124641418
730,NEGATIVE,0.9988005757331848
731,NEGATIVE,0.9993529319763184
732,NEGATIVE,0.9796891808509827
733,NEGATIVE,0.99927818775177
734,NEGATIVE,0.999794602394104
735,NEGATIVE,0.9984372854232788
736,NEGATIVE,0.9992513656616211
737,NEGATIVE,0.9972511529922485
738,NEGATIVE,0.9982293844223022
739,NEGATIVE,0.996589183807373
740,NEGATIVE,0.9972435235977173
741,NEGATIVE,0.999624490737915
742,NEGATIVE,0.9755620360374451
